group_name,loinc_code,component,system,standard_unit,source_units,conversion_factors,impossible_low,impossible_high,extreme_low,extreme_high,tier,needs_review,review_reason,matched_tests,patient_count,measurement_count
coagulation_surface_induced,14979-9,Coagulation surface induced,PPP,s,SEC,{'SEC': 1.0},0.0,9999.0,0.0,9999.0,1,False,,APTT (TEST:NCAPTT1),17,19
lupus_anticoagulant_two_screening_tests_w_reflex,75514-0,Lupus anticoagulant two screening tests W Reflex,PPP,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,INTERPRETATION (TEST:NCSQE-LUP5),17,23
oxygen_saturation,51733-4,Oxygen saturation,BldA,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,OXYGEN SATURATION (TEST:WCO2SAT),16,133
coagulation_tissue_factor_induced_inr,34714-6,Coagulation tissue factor induced.INR,Bld,INR,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,INR ISTAT (TEST:NCINRANS),16,18
fibrin_d-dimer,48066-5,Fibrin D-dimer,PPP,ug/L DDU,mcg/ml,{'mcg/ml': 1.0},0.0,9999.0,0.0,9999.0,1,False,,D-DIMER TEST (TEST:MHSQ-DDT),16,21
antithrombin_actual/normal,27811-9,Antithrombin actual/Normal,PPP,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ATIII (FUNCTIONAL) (TEST:DHSQE-AT3),16,35
activated_protein_c_resistance,13590-5,Activated protein C resistance,PPP,ratio,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ACT PROT C RES SCRN (TEST:FHAPCRS),16,21
natriuretic_peptide_b,30934-4,Natriuretic peptide.B,Ser/Plas,ng/L;pg/mL,pg/mL,{'pg/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,B-TYPE NATRIURETIC PEPTIDE (TEST:FC10.0288),16,19
c_reactive_protein,1988-5,C reactive protein,Ser/Plas,mg/L;mcg/mL; mg/dL,mg/L,{'mg/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,C-REACTIVE PROTEIN (TEST:FC10.0828),16,39
troponin_i_cardiac,10839-9,Troponin I.cardiac,Ser/Plas,ug/L;ng/mL,ng/mL,{'ng/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,TROPONIN I (TEST:DCSQE-TPNI),16,37
observation,13510-3,Observation,Bone mar,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,MYELOPEROXIDASE (TEST:EL:5200002180),16,19
protein_c_actual/normal,27818-4,Protein C actual/Normal,PPP,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PROTEIN C ACTIVITY (TEST:NCPCA),16,18
interleukin_2_receptor,43171-8,Interleukin 2 receptor,Ser/Plas,arb U/mL,pg/mL,{'pg/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,INTERLEUKIN 2 RECEPTOR (TEST:EL:5200007514),16,20
glomerular_filtration_rate,33914-3,Glomerular filtration rate,Ser/Plas,mL/min; ml/min/1.73m2,mL/min/1.73m2,{'mL/min/1.73m2': 1.0},0.0,9999.0,0.0,9999.0,1,False,,EGFR (TEST:FCEGFR7),16,20
antithrombin_ag,1868-9,Antithrombin Ag,PPP,mg/dL,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ANTI-THROMBIN III (TEST:DHSQE-AT3),16,35
protein_c_actual/normal,27819-2,Protein C actual/Normal,PPP,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PROTEIN C (FUNC.) (TEST:WHPROTCF),16,20
albumin,1751-7,Albumin,Ser/Plas,g/L;g/dL; mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ALBUMIN CEREBROSPINAL FLUID (TEST:EL:5200009397),16,22
protein_s,5892-5,Protein S,PPP,IU/mL,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PROTEIN S (FUNC.) (TEST:WHPROTSF),16,20
urea_nitrogen,12961-9,Urea nitrogen,BldA,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ARTERIAL BUN BLOOD (TEST:EL:520015858),16,41
urea_nitrogen,12963-5,Urea nitrogen,BldP,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"BUN, PERIPHERAL BLOOD (TEST:EL:5200015859)",16,41
urea_nitrogen,12962-7,Urea nitrogen,BldV,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"BUN, VENOUS BLOOD (TEST:EL:5200015858)",16,41
cholesterol_in_ldl,18262-6,Cholesterol.in LDL,Ser/Plas,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,DIRECT LDL (TEST:WCDRLDL),16,35
igg/albumin,6782-7,IgG/Albumin,Ser,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,IGG/ALBUMIN RATIO CEREBROSPINAL FLUID (TEST:EL:5200009398),16,22
base_excess,11555-0,Base excess,Bld,mmol/L,mmol/L,{'mmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,BASE EXCESS (TEST:EL:5200001967),15,34
glucose,2339-0,Glucose,Bld,mg/dL,mg/dl,{'mg/dl': 1.0},0.0,9999.0,0.0,9999.0,1,False,,WHOLE BLOOD GLUCOSE (TEST:MCSQ-WBGLU3),15,36
protein_s_free_ag_actual/normal,27821-8,Protein S.free Ag actual/Normal,PPP,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"PROTEIN S AG, FREE (TEST:NCPSF)",15,17
coagulation_surface_induced,3173-2,Coagulation surface induced,Bld,s,sec,{'sec': 1.0},0.0,9999.0,0.0,9999.0,1,False,,APTT (TEST:MHMCAPTT),15,31
interleukin_6,26881-3,Interleukin 6,Ser/Plas,pg/mL,pg/mL,{'pg/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,INTERLEUKIN 6 (TEST:MCSQ-IL6LAB),15,21
5'-nucleotidase,1690-7,5'-Nucleotidase,Ser/Plas,U/L;mU/mL; units/L,U/L,{'U/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,5'-NUCLEOTIDASE (TEST:MCSQ-5NUC),15,48
coagulation_factor_xiii_coagulum_dissolution_at_24h,3241-7,Coagulation factor XIII coagulum dissolution at 24H,PPP,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,FACTOR XIII SCREEN (TEST:EL:5200006119),15,22
lupus_anticoagulant,3281-3,Lupus anticoagulant,PPP,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,INTERPRETATION (TEST:WC601.7541),15,20
phospholipid_ab_igg,3286-2,Phospholipid Ab.IgG,Ser,,CU,{'CU': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ANTI CARDIOLIPIN IGG (TEST:DISQE-ACLG),15,22
coagulation_dilute_russell_viper_venom_induced,6303-2,Coagulation dilute Russell viper venom induced,PPP,s,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,DRVVT SCREEN (TEST:DHSQE-DRVSCR),15,22
phospholipid_ab_igm,3287-0,Phospholipid Ab.IgM,Ser,,CU,{'CU': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ANTI CARDIOLIPIN IGM (TEST:DISQE-ACLM),15,22
phosphate,2777-1,Phosphate,Ser/Plas,mg/dL,MG/DL,{'MG/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PHOSPHORUS (TEST:FC500.3050),15,59
oxygen^^adjusted_to_patient's_actual_temperature,19254-2,Oxygen^^adjusted to patient's actual temperature,Bld,mm Hg,MMHG,{'MMHG': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CORRECTED PO2 (TEST:NCPO2CT),15,57
lupus_anticoagulant,3281-3,Lupus anticoagulant,PPP,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,LUPUS INTERPRETATION (TEST:NHLUPINT),15,24
igg/albumin,6782-7,IgG/Albumin,Ser,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"IGG/ALBUMIN, S (TEST:MCSQ-MSPR11)",15,20
c_reactive_protein,30522-7,C reactive protein,Ser/Plas,mcg/mL; mg/dL; mg/L,mg/L,{'mg/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,HS-CRP (TEST:FC10.0829),15,35
carbon_dioxide^^adjusted_to_patient's_actual_temperature,34705-4,Carbon dioxide^^adjusted to patient's actual temperature,Bld,mm Hg,MMHG,{'MMHG': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CORRETED PCO2 (TEST:NCPCO2CT),15,57
albumin,1751-7,Albumin,Ser/Plas,g/L;g/dL; mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"ALBUMIN, S (TEST:MCSQ-MSPR10)",15,20
von_willebrand_factor_activity_actual/normal,68324-3,von Willebrand factor.activity actual/Normal,PPP,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,VWF ACTIVITY (TEST:BHVWFACT),14,26
5'-nucleotidase,1690-7,5'-Nucleotidase,Ser/Plas,U/L;mU/mL; units/L,U/L,{'U/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,5'NT (TEST:BC1-43),14,19
lupus_anticoagulant,3281-3,Lupus anticoagulant,PPP,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,LUPUS ANTICOAGULANT INTERPRETATION (TEST:EL:5290007139),14,21
von_willebrand_factor_activity_actual/normal,68324-3,von Willebrand factor.activity actual/Normal,PPP,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,VWF ACTIVITY (TEST:EL:5200015624),14,24
fibrin_d-dimer,48066-5,Fibrin D-dimer,PPP,ug/L DDU,ng/mlDDU,{'ng/mlDDU': 1.0},0.0,9999.0,0.0,9999.0,1,False,,D-DIMER (TEST:WH201.1058),14,23
antithrombin_actual/normal,27811-9,Antithrombin actual/Normal,PPP,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ANTITHROMBIN ACTIVITY (TEST:NCATTF),14,16
globulin,2336-6,Globulin,Ser,g/dL,g/dL,{'g/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,GLOBULIN (TEST:DHSQE-GLOB),14,17
calcium_ionized,17863-2,Calcium.ionized,Ser/Plas,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CA IONIZED (TEST:NCCAIT),14,22
ph,2746-6,pH,BldV,pH,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,VENOUS PH (TEST:FC90.0110),14,23
lactate_dehydrogenase,2532-0,Lactate dehydrogenase,Ser/Plas,arb U/L,U/L,{'U/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,LDH (TEST:DHSQE-LDH),14,17
coagulation_surface_induced,3173-2,Coagulation surface induced,Bld,s,SEC,{'SEC': 1.0},0.0,9999.0,0.0,9999.0,1,False,,APTT (X2) (TEST:MHPTT-X2),14,54
von_willebrand_factor_ag,6012-9,von Willebrand factor Ag,PPP,IU/mL; %,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,VWF (FVIIIR:AG) (TEST:BHVWF),14,26
carbon_dioxide,2021-4,Carbon dioxide,BldV,mm Hg,mmHG,{'mmHG': 1.0},0.0,9999.0,0.0,9999.0,1,False,,VENOUS PCO2 (TEST:FC90.0120),14,23
fibrin_d-dimer,48065-7,Fibrin D-dimer,PPP,ug/L FEU,ug/mL FEU,{'ug/mL FEU': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"D DIMER, QUANTITATIVE (TEST:MHSQ-DDIMQ)",14,32
bicarbonate,14627-4,Bicarbonate,BldV,mmol/L,Meq/l,{'Meq/l': 1.0},0.0,9999.0,0.0,9999.0,1,False,,BICARBONATE (TEST:FC90.0140),14,23
coagulation_tissue_factor_induced_inr,6301-6,Coagulation tissue factor induced.INR,PPP,INR,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PT-INR (TEST:MHPT-INR),14,66
globulin,2336-6,Globulin,Ser,g/dL,G/DL,{'G/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,.GLOBULIN (TEST:WC331.1250),14,31
erythrocyte,4537-7,Erythrocyte,Bld,mm/h,mm/hr,{'mm/hr': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ESR (TEST:MH.ESR),14,34
erythrocyte,4537-7,Erythrocyte,Bld,mm/h,mm/hr,{'mm/hr': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ESR (TEST:MHSQ-ESR3),14,26
albumin,1751-7,Albumin,Ser/Plas,g/L;g/dL; mg/dL,g/dL,{'g/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ALBUMIN (TEST:DHSQE-ALB),14,17
protein_c_ag_actual/normal,27820-0,Protein C Ag actual/Normal,PPP,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PROT C AG (TEST:BH1-104),14,24
5'-nucleotidase,1690-7,5'-Nucleotidase,Ser/Plas,U/L;mU/mL; units/L,U/L,{'U/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,5 NUCLEOTIDASE BLOOD (TEST:EL:5200000367),14,17
coagulation_tissue_factor_induced,5902-2,Coagulation tissue factor induced,PPP,s,sec,{'sec': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PROTHROMBIN TIME (PT) (TEST:NCSQE-ALUPP2),13,15
homocysteine,13965-9,Homocysteine,Ser/Plas,umol/L;mcmol/dL; mcmol/L,mcmol/L,{'mcmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,HOMOCYSTEINE (TEST:NCSQE-HCYSS1),13,19
coagulation_dilute_russell_viper_venom_induced/coagulation_dilute_russell_viper_venom_induced_excess_phospholipid,50410-0,Coagulation dilute Russell viper venom induced/Coagulation dilute Russell viper venom induced.excess phospholipid,PPP,,ratio,{'ratio': 1.0},0.0,9999.0,0.0,9999.0,1,False,,DRVT CONFIRM RATIO (TEST:EL:5200004515),13,17
coagulation_dilute_russell_viper_venom_induced_excess_phospholipid,52756-4,Coagulation dilute Russell viper venom induced.excess phospholipid,PPP,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,DRVVT SCREEN (TEST:FHDRVSCR),13,16
gamma_glutamyl_transferase,2324-2,Gamma glutamyl transferase,Ser/Plas,arb U/L,U/L,{'U/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"GGTP, SERUM (TEST:WC331.1800)",13,22
bilirubin_non-glucuronidated,1971-1,Bilirubin.non-glucuronidated,Ser/Plas,mg/dL,MG/DL,{'MG/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,INDIRECT BILIRUBIN (ADULT) (TEST:WC331.2400),13,29
homocysteine,13965-9,Homocysteine,Ser/Plas,umol/L;mcmol/dL; mcmol/L,umol/L,{'umol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,HOMOCYSTEINE TOTAL (TEST:FHHCY),13,16
calcium_ionized,1994-3,Calcium.ionized,Bld,mmol/L,mmol/L,{'mmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,IONIC CALCIUM (TEST:WCICA),13,50
coagulation_surface_induced,14979-9,Coagulation surface induced,PPP,s,sec,{'sec': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ACT PART THROMB TIME (TEST:NCSQE-ALUPP4),13,15
coagulation_surface_induced_lupus_sensitive,34571-0,Coagulation surface induced.lupus sensitive,PPP,s,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,LUPUS SCREEN (TEST:FHLASCR),13,16
coagulation_tissue_factor_induced,5902-2,Coagulation tissue factor induced,PPP,s,pat/ctl,{'pat/ctl': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PT (TEST:MHMCAPT),13,24
coagulation_dilute_russell_viper_venom_induced_actual/normal,15359-3,Coagulation dilute Russell viper venom induced actual/Normal,PPP,%,ratio,{'ratio': 1.0},0.0,9999.0,0.0,9999.0,1,False,,DRVVT SCREEN RATIO (TEST:NCSQE-ALUPP5),13,15
phosphate,2777-1,Phosphate,Ser/Plas,mg/dL,mg/dl,{'mg/dl': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PHOSPHORUS (TEST:MC.PHOS),13,23
coagulation_dilute_russell_viper_venom_induced_actual/normal,15359-3,Coagulation dilute Russell viper venom induced actual/Normal,PPP,%,ratio,{'ratio': 1.0},0.0,9999.0,0.0,9999.0,1,False,,DRVVT MIX RATIO (TEST:EL:5200004519),13,17
calcium,17861-6,Calcium,Ser/Plas,mg/dL,MG/DL,{'MG/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CALCIUM (TEST:NCCA1),13,21
coagulation_tissue_factor_induced_inr,6301-6,Coagulation tissue factor induced.INR,PPP,INR,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,INR (TEST:NCSQE-ALUPP3),13,15
calcium_ionized,1994-3,Calcium.ionized,Bld,mmol/L,mmol/L,{'mmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,IONIC CALCIUM (TEST:NCSQE-ICA),13,50
natriuretic_peptide_b,30934-4,Natriuretic peptide.B,Ser/Plas,ng/L;pg/mL,pg/mL,{'pg/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,B-TYPE NATR PEPTIDE (TEST:BCBNPSHC),13,46
globulin,2336-6,Globulin,Ser,g/dL,g/dl,{'g/dl': 1.0},0.0,9999.0,0.0,9999.0,1,False,,GLOBULIN (TEST:MC.GLOB),13,21
coagulation_surface_induced,3173-2,Coagulation surface induced,Bld,s,sec,{'sec': 1.0},0.0,9999.0,0.0,9999.0,1,False,,APTT (TEST:MHPTT),13,68
bilirubin_glucuronidated+bilirubin_albumin_bound,1968-7,Bilirubin.glucuronidated+Bilirubin.albumin bound,Ser/Plas,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,DIRECT BILIRUBIN (TEST:VCSQE-DBILI),13,18
base_excess,11555-0,Base excess,Bld,mmol/L,mmol/L,{'mmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,BASE EXCESS-POC (TEST:NCSQE-BEX7),13,55
natriuretic_peptide_b_prohormone_n-terminal,33762-6,Natriuretic peptide.B prohormone N-Terminal,Ser/Plas,pg/mL,pg/mL,{'pg/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,NT-PROBNP (TEST:SCPRBNP),13,58
prealbumin,14338-8,Prealbumin,Ser/Plas,g/L;mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PREALBUMIN (TEST:MCSQ-PRALBM),13,55
interleukin_6,26881-3,Interleukin 6,Ser/Plas,pg/mL,pg/mL,{'pg/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,INTERLEUKIN 6 (TEST:DCSQE-ILKN6),13,21
coagulation_tissue_factor_induced_inr,34714-6,Coagulation tissue factor induced.INR,Bld,INR,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,INR ISTAT (TEST:NCINRRAD),13,17
activated_protein_c_resistance,13590-5,Activated protein C resistance,PPP,ratio,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ACT PROT C RES SCRN (TEST:DHSQE-APCRS),12,15
fibrinogen,3255-7,Fibrinogen,PPP,g/L;mg/dL,MG/DL,{'MG/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,FIBRINOGEN (TEST:WH201.0600),12,14
5'-nucleotidase,1690-7,5'-Nucleotidase,Ser/Plas,U/L;mU/mL; units/L,U/L,{'U/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,5'NUCLOETIDASE (TEST:BC5NT1),12,12
protein_c_actual/normal,27819-2,Protein C actual/Normal,PPP,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PROTEIN C (FUNC.) (TEST:DHSQE-PROTCF),12,14
coagulation_tissue_factor_induced_inr,46418-0,Coagulation tissue factor induced.INR,BldC,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,INR ISTAT (TEST:NCINRUIR),12,16
cholesterol,2093-3,Cholesterol,Ser/Plas,mg/dL,MG/DL,{'MG/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CHOLESTEROL SCREENING (TEST:FC10.1692),12,21
coagulation_factor_viii_activity_actual/normal,3209-4,Coagulation factor VIII activity actual/Normal,PPP,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,FACTOR VIII (TEST:DHSQE-FVIII),12,18
ph,2744-1,pH,BldA,pH,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PH (ARTERIAL) (TEST:EL:5200010626),12,27
plasminogen,5970-9,Plasminogen,PPP,CTA U/mL,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PLASMINOGEN (FUNC.) (TEST:MHSQ-PLASMF),12,13
platelets,777-3,Platelets,Bld,10*9/L,th/cumm,{'th/cumm': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PLT (TEST:MHSQ-PLT2),12,19
homocysteine,13965-9,Homocysteine,Ser/Plas,umol/L;mcmol/dL; mcmol/L,umol/L,{'umol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,HOMOCYSTEINE - SERUM (TEST:FC50.1866),12,27
hemoglobin,718-7,Hemoglobin,Bld,g/dL,g/dl,{'g/dl': 1.0},0.0,9999.0,0.0,9999.0,1,False,,HGB (TEST:MHSQ-HGB2),12,19
bilirubin_glucuronidated+bilirubin_albumin_bound,1968-7,Bilirubin.glucuronidated+Bilirubin.albumin bound,Ser/Plas,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,BILD (TEST:BC3-32),12,21
natriuretic_peptide_b,30934-4,Natriuretic peptide.B,Ser/Plas,ng/L;pg/mL,pg/mL,{'pg/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,B-TYPE NATR PEPTIDE BLOOD (TEST:EL:5290000344),12,17
erythrocyte/blood,4544-3,Erythrocyte/Blood,Bld,L/L;%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,HCT (TEST:MHSQ-HCT2),12,19
cholesterol_in_hdl,2085-9,Cholesterol.in HDL,Ser/Plas,mg/dL,MG/DL,{'MG/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,HDL SCREENING (TEST:FC10.1691),12,22
erythrocyte/specimen_volume,4545-0,Erythrocyte/Specimen Volume,Bld,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,MHCT (TEST:MHSQ-MHCT1),12,33
platelets,26515-7,Platelets,Bld,10*3/mm3,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PLT COUNT X 10(9)/L? BLOOD (TEST:EL:5200017524),12,18
heparin_low_molecular_weight,3271-4,Heparin.low molecular weight,PPP,arb U/mL,IU/mL,{'IU/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ANTI XA (TEST:FHANTIXA),12,22
coagulation_tissue_factor_induced_factor_substitution^immediately_after_addition_of_normal_plasma,5959-2,Coagulation tissue factor induced.factor substitution^immediately after addition of normal plasma,PPP,s,sec,{'sec': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PT (INCUB W/NL PLASMA) (TEST:EL:5200011247),12,19
coagulation_factor_vii_activity_actual/normal,3198-9,Coagulation factor VII activity actual/Normal,PPP,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,FACTOR VII (TEST:BHFVII),12,18
glucose^post_cfst,1558-6,Glucose^post CFst,Ser/Plas,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,GLUCOSE FASTING (TEST:WC326.2150),12,16
bicarbonate,1959-6,Bicarbonate,Bld,mmol/L,mmol/L,{'mmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,BICARBONATE - POC (TEST:NCSQE-HCO37),12,54
oxygen,2703-7,Oxygen,BldA,mm Hg,mm[Hg],{'mm[Hg]': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PO2 (ARTERIAL) (TEST:EL:5200010933),12,27
carbon_dioxide,2019-8,Carbon dioxide,BldA,mm Hg,mm[Hg],{'mm[Hg]': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PCO2 (ARTERIAL) (TEST:EL:5200010452),12,27
c_reactive_protein,1988-5,C reactive protein,Ser/Plas,mg/L;mcg/mL; mg/dL,mg/L,{'mg/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,C REACTIVE PROTEIN (TEST:MCSQ-CRP),12,19
coagulation_surface_induced_hexagonal_phase_phospholipid,33930-9,Coagulation surface induced.hexagonal phase phospholipid,PPP,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,LUPUS ANTICOAGULANT SCREEN (TEST:WC601.7540),12,17
lactate,32693-4,Lactate,Bld,mmol/L,mmol/L,{'mmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"LACTATE, WHOLE BLOOD (TEST:BCLACTB)",12,140
platelet_aggregation_ristocetin_induced^high_dose,33522-4,Platelet aggregation.ristocetin induced^high dose,PRP,,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,1.25MG/ML RISTO (AGG) (TEST:BHPRISTH),11,16
calcium_ionized,17863-2,Calcium.ionized,Ser/Plas,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"CALCIUM, IONIZED (TEST:NCSQE-CAIS)",11,17
heparin_low_molecular_weight,32684-3,Heparin.low molecular weight,PPP,arb U/mL,IU/mL,{'IU/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ANTI FXA LOVENOX (TEST:NHSQE-LOVEN),11,24
f5_gene_targeted_mutation_analysis,21667-1,F5 gene targeted mutation analysis,Bld/Tiss,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,FACTOR V LEIDEN (TEST:NCFVL1),11,13
platelet_aggregation_adenosine_diphosphate_induced,5992-3,Platelet aggregation.adenosine diphosphate induced,PRP,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,5UM ADP (AGG) (TEST:BHADPP),11,16
cholesterol_in_ldl,2089-1,Cholesterol.in LDL,Ser/Plas,mg/dL,MG/DL,{'MG/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,LDL CHOLESTEROL SCREENING (TEST:FC10.1696),11,20
calcium_ionized,1994-3,Calcium.ionized,Bld,mmol/L,MG/DL,{'MG/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,IONIZED CALCIUM (TEST:WC301.1000),11,24
platelet_aggregation_ristocetin_induced^low_dose,33523-2,Platelet aggregation.ristocetin induced^low dose,PRP,,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,.5MG/ML RISTO (AGG) (TEST:BHPRISTL),11,16
platelets_large,34167-7,Platelets.large,Bld,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,LG PLATELETS (TEST:FHLPLT),11,18
creatinine_renal_clearance,33558-8,Creatinine renal clearance,Urine+Ser/Plas,,ML/MIN,{'ML/MIN': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CREAT CLEAR (TEST:NCUCRCL),11,21
c_reactive_protein,1988-5,C reactive protein,Ser/Plas,mg/L;mcg/mL; mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,C-REACTIVE PROTEIN (TEST:SC800.3305),11,50
glomerular_filtration_rate,69405-9,Glomerular filtration rate,Ser/Plas/Bld,mL/min,mL/min/1.73m2,{'mL/min/1.73m2': 1.0},0.0,9999.0,0.0,9999.0,1,False,,EGFR (TEST:DHSQE-EGFR),11,17
